Time Stamp,time,P up,P down,T,Water in,Water out,Gas in,MFC measure,MFC set,Gas out,Meter measure,
21:38.9,5.10000008,1788.214929,1668.579205,6.417246,0,0,0,0,0,0,0,8
22:38.9,5.116666747,1787.778301,1668.57609,6.386766,0,0,0,0,0,0,0,9
23:38.9,5.133333414,1787.34126,1668.53717,6.350896,0,0,0,0,0,0,0,10
24:38.9,5.150000081,1786.859321,1668.371847,6.348415,0,0,0,0,0,0,0,11
25:38.9,5.166666748,1786.397706,1668.288026,6.3949,0,0,0,0,0,0,0,12
26:38.9,5.183333415,1785.984792,1668.188633,6.442012,0,0,0,0,0,0,0,13
27:38.9,5.200000082,1785.551291,1668.067063,6.395884,0,0,0,0,0,0,0,14
28:38.9,5.216666749,1785.173448,1668.027146,6.361753,0,0,0,0,0,0,0,15
29:38.9,5.233333416,1784.799373,1667.983193,6.386784,0,0,0,0,0,0,0,16
30:38.9,5.250000083,1784.413272,1667.911582,6.41252,0,0,0,0,0,0,0,17
31:38.9,5.26666675,1784.034737,1667.844555,6.414729,0,0,0,0,0,0,0,18
32:38.9,5.283333417,1784.456207,1667.668866,6.39379,0,0,0,0,0,0,0,19
33:38.9,5.300000084,1788.602989,1667.053967,6.366761,0,0,0,0,0,0,0,0
34:38.9,5.316666751,1788.149169,1666.874964,6.385197,0,0,0,0,0,0,0,1
35:38.9,5.333333418,1787.662611,1666.752722,6.363514,0,0,0,0,0,0,0,2
36:38.9,5.350000085,1787.201036,1666.642365,6.432652,0,0,0,0,0,0,0,3
37:38.9,5.366666752,1786.733434,1666.549973,6.431899,0,0,0,0,0,0,0,4
38:38.9,5.383333419,1786.305969,1666.428802,6.447033,0,0,0,0,0,0,0,5
39:38.9,5.400000086,1785.839084,1666.336112,6.428754,0,0,0,0,0,0,0,6
40:38.9,5.416666753,1785.368535,1666.24813,6.402761,0,0,0,0,0,0,0,7
41:38.9,5.43333342,1784.948696,1666.143579,6.415607,0,0,0,0,0,0,0,8
42:38.9,5.450000087,1784.599847,1665.878837,6.434061,0,0,0,0,0,0,0,9
43:38.9,5.466666754,1784.196454,1665.763546,6.532151,0,0,0,0,0,0,0,10
44:38.9,5.483333421,1783.787717,1665.659444,6.559207,0,0,0,0,0,0,0,11
45:38.9,5.500000088,1783.396942,1665.681744,6.554075,0,0,0,0,0,0,0,12
46:38.9,5.516666755,1783.019989,1665.565033,6.590465,0,0,0,0,0,0,0,13
47:38.9,5.533333422,1782.593066,1665.390241,6.552471,0,0,0,0,0,0,0,14
48:38.9,5.550000089,1782.149622,1665.252002,6.479901,0,0,0,0,0,0,0,15
49:38.9,5.566666756,1781.711119,1665.115259,6.460306,0,0,0,0,0,0,0,16
50:38.9,5.583333423,1781.308552,1664.980184,6.419673,0,0,0,0,0,0,0,17
51:38.9,5.60000009,1780.929545,1664.659628,6.378145,0,0,0,0,0,0,0,18
52:38.9,5.616666757,1780.581233,1664.446788,6.432923,0,0,0,0,0,0,0,19
53:38.9,5.633333424,1780.206144,1664.332744,6.466537,0,0,0,0,0,0,0,0
54:38.9,5.650000091,1779.832646,1664.202279,6.411326,0,0,0,0,0,0,0,1
55:38.9,5.666666758,1779.622858,1664.377046,6.529645,0,0,0,0,0,0,0,2
56:38.9,5.683333425,1779.525141,1664.429147,6.785546,0,0,0,0,0,0,0,3
57:38.9,5.700000092,1779.360103,1664.379662,6.993293,0,0,0,0,0,0,0,4
58:38.9,5.716666759,1779.13801,1664.006681,7.080613,0,0,0,0,0,0,0,5
59:38.9,5.733333426,1778.882787,1663.662504,7.036272,0,0,0,0,0,0,0,6
00:38.9,5.750000093,1778.302658,1663.140495,6.542905,0,0,0,0,0,0,0,7
01:38.9,5.76666676,1777.776451,1662.812988,6.598734,0,0,0,0,0,0,0,8
02:38.9,5.783333427,1777.260934,1662.555845,6.529283,0,0,0,0,0,0,0,9
03:38.9,5.800000094,1776.867897,1662.309068,6.490496,0,0,0,0,0,0,0,10
04:38.9,5.816666761,1776.447849,1662.049609,6.517448,0,0,0,0,0,0,0,11
05:38.9,5.833333428,1776.043502,1661.876362,6.52705,0,0,0,0,0,0,0,12
06:38.9,5.850000095,1775.658082,1661.635764,6.49151,0,0,0,0,0,0,0,13
07:38.9,5.866666762,1775.287129,1661.539585,6.498479,0,0,0,0,0,0,0,14
08:38.9,5.883333429,1774.934164,1661.289494,6.521348,0,0,0,0,0,0,0,15
09:38.9,5.900000096,1774.5563,1661.090931,6.521092,0,0,0,0,0,0,0,16
10:38.9,5.916666763,1774.197995,1660.911181,6.46691,0,0,0,0,0,0,0,17
11:38.9,5.93333343,1773.829678,1660.629147,6.471465,0,0,0,0,0,0,0,18
12:38.9,5.950000097,1773.482092,1660.658972,6.52319,0,0,0,0,0,0,0,19
13:38.9,5.966666764,1773.139542,1660.274803,6.527494,0,0,0,0,0,0,0,0
14:38.9,5.983333431,1772.789688,1660.046241,6.509884,0,0,0,0,0,0,0,1
15:38.9,6.000000098,1772.444852,1659.860211,6.562576,0,0,0,0,0,0,0,2
16:38.9,6.016666765,1772.052635,1659.557421,6.525256,0,0,0,0,0,0,0,3
17:38.9,6.033333432,1771.698069,1659.382405,6.52818,0,0,0,0,0,0,0,4
18:38.9,6.050000099,1771.297962,1659.276209,6.51838,0,0,0,0,0,0,0,5
19:38.9,6.066666766,1770.987758,1658.852323,6.496503,0,0,0,0,0,0,0,6
20:38.9,6.083333433,1770.618709,1658.610604,6.479574,0,0,0,0,0,0,0,7
21:38.9,6.1000001,1775.977071,1657.741578,6.511777,0,0,0,0,0,0,0,8
22:38.9,6.116666767,1776.356217,1657.134029,6.554804,0,0,0,0,0,0,0,9
23:38.9,6.133333434,1775.716409,1656.94643,6.537251,0,0,0,0,0,0,0,10
24:38.9,6.150000101,1775.118596,1656.674836,6.504225,0,0,0,0,0,0,0,11
25:38.9,6.166666768,1774.66232,1656.464911,6.49373,0,0,0,0,0,0,0,12
26:38.9,6.183333435,1774.18577,1656.250476,6.488777,0,0,0,0,0,0,0,13
27:38.9,6.200000102,1773.727909,1655.953591,6.499129,0,0,0,0,0,0,0,14
28:38.9,6.216666769,1773.18717,1655.635453,6.54606,0,0,0,0,0,0,0,15
29:38.9,6.233333436,1772.558503,1655.353044,6.498453,0,0,0,0,0,0,0,16
30:38.9,6.250000103,1771.831308,1655.133851,6.521457,0,0,0,0,0,0,0,17
31:38.9,6.26666677,1771.112208,1654.818328,6.490371,0,0,0,0,0,0,0,18
32:38.9,6.283333437,1770.39601,1654.523237,6.492544,0,0,0,0,0,0,0,19
33:38.9,6.300000104,1769.710349,1654.178761,6.4874,0,0,0,0,0,0,0,0
34:38.9,6.316666771,1769.089492,1653.968438,6.498958,0,0,0,0,0,0,0,1
35:38.9,6.333333438,1768.454198,1653.675241,6.490169,0,0,0,0,0,0,0,2
36:38.9,6.350000105,1767.826501,1653.395025,6.479598,0,0,0,0,0,0,0,3
37:38.9,6.366666772,1767.251483,1653.192451,6.484845,0,0,0,0,0,0,0,4
38:38.9,6.383333439,1766.682088,1652.977792,6.517365,0,0,0,0,0,0,0,5
39:38.9,6.400000106,1766.137257,1652.757078,6.513534,0,0,0,0,0,0,0,6
40:38.9,6.416666773,1765.617524,1652.62918,6.504563,0,0,0,0,0,0,0,7
41:38.9,6.43333344,1765.153005,1652.396879,6.5448,0,0,0,0,0,0,0,8
42:38.9,6.450000107,1764.712245,1652.215808,6.602459,0,0,0,0,0,0,0,9
43:38.9,6.466666774,1766.30758,1651.990535,6.627999,0,0,0,0,0,0,0,10
44:38.9,6.483333441,1772.056384,1650.93508,6.690886,0,0,0,0,0,0,0,11
45:38.9,6.500000108,1771.744131,1650.6593,6.709219,0,0,0,0,0,0,0,12
46:38.9,6.516666775,1771.175482,1650.418404,6.639791,0,0,0,0,0,0,0,13
47:38.9,6.533333442,1770.652283,1650.338146,6.620624,0,0,0,0,0,0,0,14
48:38.9,6.550000109,1770.143959,1650.248047,6.562506,0,0,0,0,0,0,0,15
49:38.9,6.566666776,1769.679221,1650.099393,6.526218,0,0,0,0,0,0,0,16
50:38.9,6.583333443,1769.241594,1649.975456,6.515949,0,0,0,0,0,0,0,17
51:38.9,6.60000011,1768.807218,1649.820797,6.46848,0,0,0,0,0,0,0,18
52:38.9,6.616666777,1768.298954,1649.640174,6.479281,0,0,0,0,0,0,0,19
53:38.9,6.633333444,1767.85817,1649.555183,6.47053,0,0,0,0,0,0,0,0
54:38.9,6.650000111,1767.511225,1649.814293,6.594349,0,0,0,0,0,0,0,1
55:38.9,6.666666778,1767.314742,1649.914983,6.831855,0,0,0,0,0,0,0,2
56:38.9,6.683333445,1767.088851,1649.958712,7.030076,0,0,0,0,0,0,0,3
57:38.9,6.700000112,1766.805016,1649.692749,7.130685,0,0,0,0,0,0,0,4
58:38.9,6.716666779,1766.438398,1649.642093,7.062383,0,0,0,0,0,0,0,5
59:38.9,6.733333446,1765.888234,1649.432342,6.584468,0,0,0,0,0,0,0,6
00:38.9,6.750000113,1765.345834,1649.393273,6.619015,0,0,0,0,0,0,0,7
01:38.9,6.76666678,1764.78247,1648.89481,6.591146,0,0,0,0,0,0,0,8
02:38.9,6.783333447,1764.289394,1648.381074,6.513253,0,0,0,0,0,0,0,9
03:38.9,6.800000114,1763.821927,1648.256489,6.568269,0,0,0,0,0,0,0,10
04:38.9,6.816666781,1763.309009,1648.113691,6.571647,0,0,0,0,0,0,0,11
05:38.9,6.833333448,1762.80528,1647.980734,6.5608,0,0,0,0,0,0,0,12
06:38.9,6.850000115,1762.387002,1647.98953,6.541443,0,0,0,0,0,0,0,13
07:38.9,6.866666782,1761.962878,1647.946897,6.496764,0,0,0,0,0,0,0,14
08:38.9,6.883333449,1761.460679,1647.699522,6.493138,0,0,0,0,0,0,0,15
09:38.9,6.900000116,1761.01192,1647.648442,6.53081,0,0,0,0,0,0,0,16
10:38.9,6.916666783,1760.566855,1647.594273,6.567637,0,0,0,0,0,0,0,17
11:38.9,6.93333345,1760.15608,1647.412654,6.548437,0,0,0,0,0,0,0,18
12:38.9,6.950000117,1759.690323,1647.268086,6.518388,0,0,0,0,0,0,0,19
13:38.9,6.966666784,1759.27041,1647.301226,6.51996,0,0,0,0,0,0,0,0
14:38.9,6.983333451,1758.841339,1647.098502,6.510755,0,0,0,0,0,0,0,1
15:38.9,7.000000118,1758.519933,1647.002323,6.519476,0,0,0,0,0,0,0,2
16:38.9,7.016666785,1758.150422,1646.884441,6.532164,0,0,0,0,0,0,0,3
17:38.9,7.033333452,1757.75227,1646.808444,6.562931,0,0,0,0,0,0,0,4
18:38.9,7.050000119,1757.405146,1646.749815,6.542135,0,0,0,0,0,0,0,5
19:38.9,7.066666786,1757.05751,1646.582099,6.546626,0,0,0,0,0,0,0,6
20:38.9,7.083333453,1756.713359,1646.589724,6.52962,0,0,0,0,0,0,0,7
21:38.9,7.10000012,1756.339742,1646.448146,6.535604,0,0,0,0,0,0,0,8
22:38.9,7.116666787,1756.047405,1646.383262,6.529592,0,0,0,0,0,0,0,9
23:38.9,7.133333454,1755.798849,1646.333877,6.533339,0,0,0,0,0,0,0,10
24:38.9,7.150000121,1755.506627,1646.248263,6.503601,0,0,0,0,0,0,0,11
25:38.9,7.166666788,1755.246844,1646.128936,6.559074,0,0,0,0,0,0,0,12
26:38.9,7.183333455,1754.965828,1646.04828,6.562171,0,0,0,0,0,0,0,13
27:38.9,7.200000122,1754.713568,1645.97024,6.542672,0,0,0,0,0,0,0,14
28:38.9,7.216666789,1754.472971,1645.899202,6.545221,0,0,0,0,0,0,0,15
29:38.9,7.233333456,1754.193397,1645.817549,6.580568,0,0,0,0,0,0,0,16
30:38.9,7.250000123,1753.915921,1645.732309,6.524288,0,0,0,0,0,0,0,17
31:38.9,7.26666679,1753.665246,1645.618887,6.496741,0,0,0,0,0,0,0,18
32:38.9,7.283333457,1753.394502,1645.529012,6.502916,0,0,0,0,0,0,0,19
33:38.9,7.300000124,1753.149306,1645.421495,6.480344,0,0,0,0,0,0,0,0
34:38.9,7.316666791,1752.858068,1645.34966,6.517548,0,0,0,0,0,0,0,1
35:38.9,7.333333458,1752.592544,1645.187326,6.494773,0,0,0,0,0,0,0,2
36:38.9,7.350000125,1752.27951,1645.16981,6.505712,0,0,0,0,0,0,0,3
37:38.9,7.366666792,1751.979095,1645.257542,6.511015,0,0,0,0,0,0,0,4
38:38.9,7.383333459,1751.722743,1645.200732,6.535573,0,0,0,0,0,0,0,5
39:38.9,7.400000126,1751.480038,1645.143672,6.545536,0,0,0,0,0,0,0,6
40:38.9,7.416666793,1751.233476,1645.025366,6.503154,0,0,0,0,0,0,0,7
41:38.9,7.43333346,1750.976835,1644.906961,6.508417,0,0,0,0,0,0,0,8
42:38.9,7.450000127,1750.704898,1644.915707,6.527356,0,0,0,0,0,0,0,9
43:38.9,7.466666794,1750.446955,1644.837344,6.533896,0,0,0,0,0,0,0,10
44:38.9,7.483333461,1750.202251,1644.658067,6.526737,0,0,0,0,0,0,0,11
45:38.9,7.500000128,1749.930144,1644.578034,6.507942,0,0,0,0,0,0,0,12
46:38.9,7.516666795,1749.697467,1644.524836,6.533059,0,0,0,0,0,0,0,13
47:38.9,7.533333462,1749.393567,1644.427735,6.516322,0,0,0,0,0,0,0,14
48:38.9,7.550000129,1749.160179,1644.326423,6.489992,0,0,0,0,0,0,0,15
49:38.9,7.566666796,1748.929516,1644.260991,6.474796,0,0,0,0,0,0,0,16
50:38.9,7.583333463,1748.699195,1644.170318,6.491993,0,0,0,0,0,0,0,17
51:38.9,7.60000013,1748.454188,1644.092827,6.474577,0,0,0,0,0,0,0,18
52:38.9,7.616666797,1748.18678,1644.036465,6.467072,0,0,0,0,0,0,0,19
53:38.9,7.633333464,1747.948415,1643.989771,6.481447,0,0,0,0,0,0,0,0
54:38.9,7.650000131,1747.701027,1643.946689,6.530636,0,0,0,0,0,0,0,1
55:38.9,7.666666798,1747.437447,1643.774514,6.509188,0,0,0,0,0,0,0,2
56:38.9,7.683333465,1747.204352,1643.776432,6.502267,0,0,0,0,0,0,0,3
57:38.9,7.700000132,1746.919751,1643.61806,6.518144,0,0,0,0,0,0,0,4
58:38.9,7.716666799,1746.66425,1643.542811,6.493049,0,0,0,0,0,0,0,5
59:38.9,7.733333466,1746.450654,1643.529157,6.503592,0,0,0,0,0,0,0,6
00:38.9,7.750000133,1746.19027,1643.466616,6.539429,0,0,0,0,0,0,0,7
01:38.9,7.7666668,1745.935444,1643.401483,6.553185,0,0,0,0,0,0,0,8
02:38.9,7.783333467,1745.713342,1643.381051,6.534971,0,0,0,0,0,0,0,9
03:38.9,7.800000134,1745.527309,1643.351823,6.532195,0,0,0,0,0,0,0,10
04:38.9,7.816666801,1745.283948,1643.208277,6.523766,0,0,0,0,0,0,0,11
05:38.9,7.833333468,1745.044405,1643.066052,6.497629,0,0,0,0,0,0,0,12
06:38.9,7.850000135,1744.822457,1642.971268,6.523112,0,0,0,0,0,0,0,13
07:38.9,7.866666802,1744.608557,1642.851567,6.517603,0,0,0,0,0,0,0,14
08:38.9,7.883333469,1744.365654,1642.805969,6.507073,0,0,0,0,0,0,0,15
09:38.9,7.900000136,1744.131739,1642.710512,6.506946,0,0,0,0,0,0,0,16
10:38.9,7.916666803,1743.925476,1642.641468,6.522676,0,0,0,0,0,0,0,17
11:38.9,7.93333347,1743.730658,1642.610371,6.490835,0,0,0,0,0,0,0,18
12:38.9,7.950000137,1743.505876,1642.545588,6.520875,0,0,0,0,0,0,0,19
13:38.9,7.966666804,1743.286841,1642.408769,6.528343,0,0,0,0,0,0,0,0
14:38.9,7.983333471,1743.04968,1642.370845,6.513253,0,0,0,0,0,0,0,1
15:38.9,8.000000138,1742.854852,1642.268213,6.530841,0,0,0,0,0,0,0,2
16:38.9,8.016666805,1742.605589,1642.175671,6.515195,0,0,0,0,0,0,0,3
17:38.9,8.033333472,1742.400057,1642.203803,6.527597,0,0,0,0,0,0,0,4
18:38.9,8.050000139,1742.189653,1642.06372,6.515125,0,0,0,0,0,0,0,5
19:38.9,8.066666806,1741.965751,1642.165705,6.509076,0,0,0,0,0,0,0,6
20:38.9,8.083333473,1752.434481,1640.832352,6.469094,0,0,0,0,0,0,0,7
21:38.9,8.10000014,1760.206378,1639.202862,6.53635,0,0,0,0,0,0,0,8
22:38.9,8.116666807,1759.906231,1639.209988,6.542613,0,0,0,0,0,0,0,9
23:38.9,8.133333474,1759.453679,1639.09709,6.538881,0,0,0,0,0,0,0,10
24:38.9,8.150000141,1758.982409,1639.048676,6.570084,0,0,0,0,0,0,0,11
25:38.9,8.166666808,1758.546238,1639.144631,6.493155,0,0,0,0,0,0,0,12
26:38.9,8.183333475,1758.179556,1639.030811,6.503337,0,0,0,0,0,0,0,13
27:38.9,8.200000142,1757.797656,1638.930321,6.50338,0,0,0,0,0,0,0,14
28:38.9,8.216666809,1757.460888,1638.939117,6.526995,0,0,0,0,0,0,0,15
29:38.9,8.233333476,1757.091347,1638.816177,6.524909,0,0,0,0,0,0,0,16
30:38.9,8.250000143,1756.715974,1638.66817,6.50373,0,0,0,0,0,0,0,17
31:38.9,8.26666681,1756.349188,1638.552979,6.525197,0,0,0,0,0,0,0,18
32:38.9,8.283333477,1755.991445,1638.542091,6.518119,0,0,0,0,0,0,0,19
33:38.9,8.300000144,1755.651321,1638.513935,6.498139,0,0,0,0,0,0,0,0
34:38.9,8.316666811,1755.316288,1638.458794,6.488121,0,0,0,0,0,0,0,1
35:38.9,8.333333478,1754.983129,1638.353345,6.501073,0,0,0,0,0,0,0,2
36:38.9,8.350000145,1754.641256,1638.347565,6.514687,0,0,0,0,0,0,0,3
37:38.9,8.366666812,1754.374339,1638.286443,6.569502,0,0,0,0,0,0,0,4
38:38.9,8.383333479,1754.007896,1638.254326,6.535293,0,0,0,0,0,0,0,5
39:38.9,8.400000146,1753.685729,1638.237058,6.491899,0,0,0,0,0,0,0,6
40:38.9,8.416666813,1753.336532,1638.138811,6.499914,0,0,0,0,0,0,0,7
41:38.9,8.43333348,1753.040984,1638.031693,6.51245,0,0,0,0,0,0,0,8
42:38.9,8.450000147,1752.67564,1637.980315,6.521939,0,0,0,0,0,0,0,9
43:38.9,8.466666814,1752.376815,1638.032216,6.533315,0,0,0,0,0,0,0,10
44:38.9,8.483333481,1752.043403,1638.042881,6.508837,0,0,0,0,0,0,0,11
45:38.9,8.500000148,1751.725597,1637.956718,6.520629,0,0,0,0,0,0,0,12
46:38.9,8.516666815,1751.428,1637.919418,6.488821,0,0,0,0,0,0,0,13
47:38.9,8.533333482,1751.142664,1637.802582,6.505106,0,0,0,0,0,0,0,14
48:38.9,8.550000149,1750.891796,1637.783197,6.494116,0,0,0,0,0,0,0,15
49:38.9,8.566666816,1750.56346,1637.640348,6.538569,0,0,0,0,0,0,0,16
50:38.9,8.583333483,1750.271794,1637.518555,6.50542,0,0,0,0,0,0,0,17
51:38.9,8.60000015,1749.960446,1637.43603,6.508109,0,0,0,0,0,0,0,18
52:38.9,8.616666817,1749.63751,1637.41966,6.516867,0,0,0,0,0,0,0,19
53:38.9,8.633333484,1749.320494,1637.379892,6.493482,0,0,0,0,0,0,0,0
54:38.9,8.650000151,1749.005119,1637.229469,6.491907,0,0,0,0,0,0,0,1
55:38.9,8.666666818,1748.711574,1637.126836,6.51338,0,0,0,0,0,0,0,2
56:38.9,8.683333485,1748.420739,1637.140042,6.492367,0,0,0,0,0,0,0,3
57:38.9,8.700000152,1748.119389,1637.0179,6.508985,0,0,0,0,0,0,0,4
58:38.9,8.716666819,1747.811676,1637.087468,6.53247,0,0,0,0,0,0,0,5
59:38.9,8.733333486,1747.528716,1637.134486,6.512158,0,0,0,0,0,0,0,6
00:38.9,8.750000153,1747.268705,1636.937991,6.458146,0,0,0,0,0,0,0,7
01:38.9,8.76666682,1746.931962,1636.912825,6.47521,0,0,0,0,0,0,0,8
02:38.9,8.783333487,1746.665955,1636.902534,6.522181,0,0,0,0,0,0,0,9
03:38.9,8.800000154,1746.364744,1636.839794,6.481751,0,0,0,0,0,0,0,10
04:38.9,8.816666821,1746.092185,1636.791405,6.513978,0,0,0,0,0,0,0,11
05:38.9,8.833333488,1745.778401,1636.728241,6.492933,0,0,0,0,0,0,0,12
06:38.9,8.850000155,1745.468569,1636.723183,6.502448,0,0,0,0,0,0,0,13
07:38.9,8.866666822,1745.18448,1636.62491,6.511646,0,0,0,0,0,0,0,14
08:38.9,8.883333489,1744.909197,1636.609138,6.526682,0,0,0,0,0,0,0,15
09:38.9,8.900000156,1744.710466,1636.6056,6.538976,0,0,0,0,0,0,0,16
10:38.9,8.916666823,1744.478728,1636.667967,6.547781,0,0,0,0,0,0,0,17
11:38.9,8.93333349,1744.154022,1636.501796,6.569734,0,0,0,0,0,0,0,18
12:38.9,8.950000157,1743.869933,1636.470127,6.528169,0,0,0,0,0,0,0,19
13:38.9,8.966666824,1743.621685,1636.460808,6.528609,0,0,0,0,0,0,0,0
14:38.9,8.983333491,1743.323532,1636.318981,6.53106,0,0,0,0,0,0,0,1
15:38.9,9.000000158,1743.086927,1636.269894,6.538119,0,0,0,0,0,0,0,2
16:38.9,9.016666825,1742.824391,1636.205833,6.503233,0,0,0,0,0,0,0,3
17:38.9,9.033333492,1742.592713,1636.138134,6.497284,0,0,0,0,0,0,0,4
18:38.9,9.050000159,1742.372619,1636.141498,6.479175,0,0,0,0,0,0,0,5
19:38.9,9.066666826,1742.190588,1635.961299,6.483018,0,0,0,0,0,0,0,6
20:38.9,9.083333493,1742.045521,1635.986016,6.480213,0,0,0,0,0,0,0,7
21:38.9,9.10000016,1741.892957,1635.872495,6.474312,0,0,0,0,0,0,0,8
22:38.9,9.116666827,1741.735217,1635.858865,6.530584,0,0,0,0,0,0,0,9
23:38.9,9.133333494,1741.6384,1635.783268,6.530363,0,0,0,0,0,0,0,10
24:38.9,9.150000161,1741.490583,1635.822661,6.535629,0,0,0,0,0,0,0,11
25:38.9,9.166666828,1741.379249,1635.681956,6.560658,0,0,0,0,0,0,0,12
26:38.9,9.183333495,1741.218317,1635.617246,6.499974,0,0,0,0,0,0,0,13
27:38.9,9.200000162,1741.074965,1635.566715,6.535887,0,0,0,0,0,0,0,14
28:38.9,9.216666829,1740.935924,1635.528168,6.545437,0,0,0,0,0,0,0,15
29:38.9,9.233333496,1740.833588,1635.498567,6.56598,0,0,0,0,0,0,0,16
30:38.9,9.250000163,1740.700622,1635.487903,6.56682,0,0,0,0,0,0,0,17
31:38.9,9.26666683,1740.567775,1635.381732,6.513435,0,0,0,0,0,0,0,18
32:38.9,9.283333497,1740.419218,1635.357164,6.5145,0,0,0,0,0,0,0,19
33:38.9,9.300000164,1740.265973,1635.290063,6.507747,0,0,0,0,0,0,0,0
34:38.9,9.316666831,1740.118743,1635.340868,6.532246,0,0,0,0,0,0,0,1
35:38.9,9.333333498,1739.987264,1635.296441,6.53486,0,0,0,0,0,0,0,2
36:38.9,9.350000165,1739.881915,1635.226176,6.509421,0,0,0,0,0,0,0,3
37:38.9,9.366666832,1739.73907,1635.251242,6.535462,0,0,0,0,0,0,0,4
38:38.9,9.383333499,1739.590593,1635.046824,6.544509,0,0,0,0,0,0,0,5
39:38.9,9.400000166,1739.425987,1634.960636,6.520332,0,0,0,0,0,0,0,6
40:38.9,9.416666833,1739.303446,1634.945562,6.498962,0,0,0,0,0,0,0,7
41:38.9,9.4333335,1739.171788,1635.054448,6.484854,0,0,0,0,0,0,0,8
42:38.9,9.450000167,1739.053622,1634.797231,6.530496,0,0,0,0,0,0,0,9
43:38.9,9.466666834,1738.979709,1634.737555,6.629022,0,0,0,0,0,0,0,10
44:38.9,9.483333501,1738.841881,1634.72866,6.661924,0,0,0,0,0,0,0,11
45:38.9,9.500000168,1738.691285,1634.728012,6.688639,0,0,0,0,0,0,0,12
46:38.9,9.516666835,1738.523229,1634.619748,6.687461,0,0,0,0,0,0,0,13
47:38.9,9.533333502,1738.402056,1634.620297,6.628122,0,0,0,0,0,0,0,14
48:38.9,9.550000169,1738.271964,1634.656451,6.562775,0,0,0,0,0,0,0,15
49:38.9,9.566666836,1738.097753,1634.627846,6.515242,0,0,0,0,0,0,0,16
50:38.9,9.583333503,1737.989227,1634.51734,6.514153,0,0,0,0,0,0,0,17
51:38.9,9.60000017,1737.865136,1634.487116,6.483624,0,0,0,0,0,0,0,18
52:38.9,9.616666837,1737.602211,1634.406634,6.489023,0,0,0,0,0,0,0,19
53:38.9,9.633333504,1737.452168,1634.356576,6.500069,0,0,0,0,0,0,0,0
54:38.9,9.650000171,1737.319758,1634.19955,6.471812,0,0,0,0,0,0,0,1
55:38.9,9.666666838,1737.304958,1634.628868,6.518722,0,0,0,0,0,0,0,2
56:38.9,9.683333505,1737.410242,1634.621268,6.786611,0,0,0,0,0,0,0,3
57:38.9,9.700000172,1737.517251,1634.913992,7.017433,0,0,0,0,0,0,0,4
58:38.9,9.716666839,1737.557546,1634.648478,7.113834,0,0,0,0,0,0,0,5
59:38.9,9.733333506,1737.555687,1634.606318,7.088703,0,0,0,0,0,0,0,6
00:38.9,9.750000173,1737.265458,1634.309782,6.581149,0,0,0,0,0,0,0,7
01:38.9,9.76666684,1737.019393,1634.01818,6.627529,0,0,0,0,0,0,0,8
02:38.9,9.783333507,1736.767142,1633.827267,6.556271,0,0,0,0,0,0,0,9
03:38.9,9.800000174,1736.524274,1633.710307,6.571044,0,0,0,0,0,0,0,10
04:38.9,9.816666841,1736.33214,1633.612882,6.541158,0,0,0,0,0,0,0,11
05:38.9,9.833333508,1736.137277,1633.414219,6.491395,0,0,0,0,0,0,0,12
06:38.9,9.850000175,1735.930483,1633.370116,6.554242,0,0,0,0,0,0,0,13
07:38.9,9.866666842,1735.763078,1633.42446,6.557597,0,0,0,0,0,0,0,14
08:38.9,9.883333509,1735.655268,1633.379859,6.543114,0,0,0,0,0,0,0,15
09:38.9,9.900000176,1735.510216,1633.318364,6.515683,0,0,0,0,0,0,0,16
10:38.9,9.916666843,1735.388705,1633.329078,6.557635,0,0,0,0,0,0,0,17
11:38.9,9.93333351,1735.321737,1633.297733,6.557627,0,0,0,0,0,0,0,18
12:38.9,9.950000177,1735.221057,1633.281587,6.567776,0,0,0,0,0,0,0,19
13:38.9,9.966666844,1735.129484,1633.229834,6.518755,0,0,0,0,0,0,0,0
14:38.9,9.983333511,1734.995067,1633.218921,6.553865,0,0,0,0,0,0,0,1
15:39.0,10.00000018,1734.872158,1633.167916,6.557768,0,0,0,0,0,0,0,2
16:39.0,10.01666685,1734.742478,1633.13373,6.573662,0,0,0,0,0,0,0,3
17:39.0,10.03333351,1734.622205,1633.064884,6.587427,0,0,0,0,0,0,0,4
18:39.0,10.05000018,1734.527674,1633.02128,6.587744,0,0,0,0,0,0,0,5
19:39.0,10.06666685,1734.411323,1632.984827,6.571184,0,0,0,0,0,0,0,6
20:39.0,10.08333351,1734.313879,1632.86687,6.568293,0,0,0,0,0,0,0,7
21:39.0,10.10000018,1734.173312,1632.820749,6.600642,0,0,0,0,0,0,0,8
22:39.0,10.11666685,1734.093636,1632.813672,6.541609,0,0,0,0,0,0,0,9
23:39.0,10.13333351,1733.978673,1632.743008,6.532396,0,0,0,0,0,0,0,10
24:39.0,10.15000018,1733.85394,1632.719337,6.522425,0,0,0,0,0,0,0,11
25:39.0,10.16666685,1733.724444,1632.643091,6.518931,0,0,0,0,0,0,0,12
26:39.0,10.18333352,1733.610961,1632.600309,6.518396,0,0,0,0,0,0,0,13
27:39.0,10.20000018,1733.531361,1632.530641,6.518142,0,0,0,0,0,0,0,14
28:39.0,10.21666685,1733.354082,1632.471838,6.555077,0,0,0,0,0,0,0,15
29:39.0,10.23333352,1733.262252,1632.488856,6.542941,0,0,0,0,0,0,0,16
