Time Stamp,time,P up,P down,T,,,Water in,,Water out,Gas in,MFC measure,MFC set,Gas out,Meter measure,Pump Volume,P Pump,Q pump
45:15.7,68.60034111,1753.280464,1341.262355,6.713697,135.444891,115.041348,94.33390536,83,83,0,0,0,0.04368316,0,84.658735,1727.2,0.025
48:15.7,68.65034111,1749.302639,1340.76381,6.724473,135.519891,115.116348,94.39540536,83,83,0,0,0,0.04368316,0,84.58377,1724,0.025
51:15.7,68.70034139,1746.563491,1339.93637,6.71331,135.594891,115.191348,94.45690536,83,83,0,0,0,0.04368316,0,84.508901,1721.8,0.025
54:15.7,68.75034139,1744.654053,1339.146604,6.711332,135.669891,115.266348,94.51840536,83,83,0,0,0,0.04368316,0,84.433778,1719.8,0.025
57:15.7,68.80034139,1742.671647,1331.388771,7.032896,135.744891,115.341348,94.57990536,83,83,0,0,0,0.04368316,0,84.358877,1717,0.025
00:15.7,68.85034194,1737.788715,1281.334181,7.233158,135.819891,115.416348,94.64140536,83,83,0,0,0,0.04368316,0,84.283722,1706,0.025
03:15.7,68.90034222,1724.774341,1247.456967,6.824931,135.894891,115.491348,94.70290536,83,83,0,0,0,0.04368316,0,84.208726,1692,0.025
06:15.7,68.95034278,1711.679273,1270.85113,6.793037,135.969891,115.566348,94.76440536,83,83,0,0,0,0.04368316,0,84.133888,1682.2,0.025
09:15.7,69.00034278,1704.136283,1303.866801,6.758626,136.044891,115.641348,94.82590536,83,83,0,0,0,0.04368316,0,84.058923,1679,0.025
12:15.7,69.05034278,1703.28299,1330.833348,6.752031,136.119891,115.716348,94.88740536,83,83,0,0,0,0.04368316,0,83.9838,1682.4,0.025
15:15.7,69.10034333,1706.973245,1346.765409,6.782122,136.194891,115.791348,94.94890536,83,83,0,0,0,0.04368316,0,83.908772,1687,0.026256
18:15.7,69.15034361,1712.204215,1363.62196,6.752252,136.273659,115.870116,95.01349512,83,83,0,0,0,0.04368316,0,83.833903,1693.2,0.025
21:15.7,69.20034389,1718.694464,1384.077458,6.770347,136.348659,115.945116,95.07499512,83,83,0,0,0,0.04368316,0,83.758875,1701,0.025
24:15.7,69.25034417,1727.048339,1390.110028,6.785187,136.423659,116.020116,95.13649512,83.45,83.45,0,0,0,0.04368316,0,83.683815,1709,0.025
27:15.7,69.30034444,1733.334476,1364.818719,6.767464,136.498659,116.095116,95.19799512,84,84,0,0,0,0.04368316,0,83.608851,1711,0.025
30:15.7,69.35034472,1733.098223,1332.136635,6.716706,136.573659,116.170116,95.25949512,84,84,0,0,0,0.04368316,0,83.533791,1706.4,0.025
33:15.7,69.40034444,1727.51011,1313.76688,6.765957,136.648659,116.245116,95.32099512,84,84,0,0,0,0.04368316,0,83.4587,1700.4,0.025
36:15.7,69.45034528,1721.75052,1307.379352,6.761705,136.723659,116.320116,95.38249512,84,84,0,0,0,0.04368316,0,83.383704,1694.8,0.025
39:15.7,69.50034556,1716.18496,1309.090279,6.757806,136.798659,116.395116,95.44399512,84,84,0,0,0,0.04368316,0,83.308802,1689.6,0.025
42:15.7,69.55034556,1711.155862,1312.482738,6.759259,136.873659,116.470116,95.50549512,84,84,0,0,0,0.04368316,0,83.23387,1685.6,0.025
45:15.7,69.60034583,1708.608856,1310.413033,6.758772,136.948659,116.545116,95.56699512,84,84,0,0,0,0.04368316,0,83.158873,1684.6,0.025
48:15.7,69.65034611,1706.648974,1303.578114,6.732812,137.023659,116.620116,95.62849512,84,84,0,0,0,0.04368316,0,83.083845,1681,0.025
51:15.7,69.70034639,1703.138253,1297.711324,6.692444,137.098659,116.695116,95.68999512,84,84,0,0,0,0.04368316,0,83.008786,1677.2,0.025
54:15.7,69.75034639,1699.32208,1290.888788,6.738321,137.173659,116.770116,95.75149512,84,84,0,0,0,0.04368316,0,82.93379,1672.8,0.025
57:15.7,69.80034667,1694.72968,1286.735076,6.730845,137.248659,116.845116,95.81299512,84,84,0,0,0,0.04368316,0,82.858825,1668.8,0.025495
00:15.7,69.85034694,1690.807807,1286.148549,6.720475,137.325144,116.921601,95.87571282,84,84,0,0,0,0.04368316,0,82.783829,1665.2,0.025
03:15.7,69.90034722,1687.381866,1288.853493,6.724654,137.400144,116.996601,95.93721282,84.627778,84.627778,0,0,0,0.04368316,0,82.708801,1662.6,0.025
06:15.7,69.9503475,1685.144951,1293.173451,6.722596,137.475144,117.071601,95.99871282,85,85,0,0,0,0.04368316,0,82.633805,1661.2,0.025
09:15.7,70.00034778,1684.685964,1297.70031,6.741382,137.550144,117.146601,96.06021282,85,85,0,0,0,0.04368316,0,82.558872,1662.4,0.025
12:15.7,70.05034778,1685.742274,1301.357712,6.746381,137.625144,117.221601,96.12171282,85,85,0,0,0,0.04368316,0,82.48378,1663.4,0.025
15:15.7,70.10034833,1686.740468,1303.911585,6.71402,137.700144,117.296601,96.18321282,85,85,0,0,0,0.04368316,0,82.408721,1664,0.025
18:15.7,70.15034889,1687.559083,1304.652962,6.734237,137.775144,117.371601,96.24471282,85,85,0,0,0,0.04368316,0,82.333851,1664.8,0.025
21:15.7,70.20034861,1688.525346,1306.088175,6.715829,137.850144,117.446601,96.30621282,85,85,0,0,0,0.04368316,0,82.258887,1666.4,0.025
24:15.7,70.25034889,1690.329158,1309.219755,6.735567,137.925144,117.521601,96.36771282,85,85,0,0,0,0.04368316,0,82.183891,1668.8,0.025
27:15.7,70.30034944,1692.914797,1313.810319,6.748532,138.000144,117.596601,96.42921282,85,85,0,0,0,0.04368316,0,82.108831,1672,0.025
30:15.7,70.35034944,1695.940159,1316.437797,6.777129,138.075144,117.671601,96.49071282,85,85,0,0,0,0.04368316,0,82.03374,1674.6,0.025
33:15.7,70.40034944,1698.616726,1317.926672,6.746234,138.150144,117.746601,96.55221282,85,85,0,0,0,0.04368316,0,81.958743,1677.4,0.025
36:15.7,70.45035,1701.172086,1320.557597,6.752281,138.225144,117.821601,96.61371282,85,85,0,0,0,0.04368316,0,81.883779,1680,0.025
39:15.7,70.50035,1703.78905,1321.653425,6.738841,138.300144,117.896601,96.67521282,85,85,0,0,0,0.04368316,0,81.808719,1682.2,0.025
42:15.7,70.55035028,1706.108341,1322.373225,6.72557,138.375144,117.971601,96.73671282,85,85,0,0,0,0.04368316,0,81.73385,1684.6,0.025
45:15.7,70.60035056,1708.31378,1325.226931,6.728764,138.450144,118.046601,96.79821282,85,85,0,0,0,0.04368316,0,81.658727,1686.8,0.025
48:15.7,70.65035083,1710.776536,1327.360382,6.715996,138.525144,118.121601,96.85971282,85,85,0,0,0,0.04368316,0,81.583826,1689,0.025
51:15.7,70.70035111,1712.742321,1329.639489,6.726631,138.600144,118.196601,96.92121282,85.927778,85.927778,0,0,0,0.04368316,0,81.508798,1690.8,0.025
54:15.7,70.75035139,1714.3912,1330.34119,6.741284,138.675144,118.271601,96.98271282,86,86,0,0,0,0.04368316,0,81.43377,1692.4,0.025
57:15.7,70.80035139,1715.932579,1332.320098,6.731892,138.750144,118.346601,97.04421282,86,86,0,0,0,0.04368316,0,81.358805,1692.8,0.025
00:15.7,70.85035167,1715.669512,1333.840269,6.77828,138.825144,118.421601,97.10571282,86,86,0,0,0,0.04368316,0,81.283714,1692.4,0.025
03:15.7,70.90035222,1716.711512,1334.653872,6.755597,138.900144,118.496601,97.16721282,86,86,0,0,0,0.04368316,0,81.208844,1695.6,0.025
06:15.7,70.9503525,1718.881785,1330.317643,6.755886,138.975144,118.571601,97.22871282,86,86,0,0,0,0.04368316,0,81.13388,1696,0.025
09:15.7,71.00035278,1718.915952,1321.447761,6.764633,139.050144,118.646601,97.29021282,86,86,0,0,0,0.04368316,0,81.058852,1696,0.025
12:15.7,71.05035306,1718.28628,1314.722917,6.749245,139.125144,118.721601,97.35171282,86,86,0,0,0,0.04368316,0,80.983792,1693.8,0.025
15:15.7,71.10035361,1715.661602,1313.40277,6.758637,139.200144,118.796601,97.41321282,86,86,0,0,0,0.04368316,0,80.908891,1690.6,0.025
18:15.7,71.15035361,1712.927186,1314.276273,6.747104,139.275144,118.871601,97.47471282,86,86,0,0,0,0.04368316,0,80.833736,1688.4,0.025
21:15.7,71.20035361,1710.865437,1315.554177,6.738771,139.350144,118.946601,97.53621282,86,86,0,0,0,0.04368316,0,80.758772,1686.8,0.025
24:15.7,71.25035417,1709.628715,1317.207604,6.726233,139.425144,119.021601,97.59771282,86,86,0,0,0,0.04368316,0,80.683871,1686.2,0.025
27:15.7,71.30035417,1709.046947,1317.261541,6.734617,139.500144,119.096601,97.65921282,86,86,0,0,0,0.04368316,0,80.608748,1686.8,0.025
30:15.7,71.35035444,1709.538321,1318.248956,6.745068,139.575144,119.171601,97.72071282,86,86,0,0,0,0.04368316,0,80.533815,1686.4,0.025
33:15.7,71.400355,1708.872175,1319.661071,6.754061,139.650144,119.246601,97.78221282,86.322222,86.322222,0,0,0,0.04368316,0,80.458723,1685.2,0.025
36:15.7,71.450355,1707.791783,1320.862929,6.758684,139.725144,119.321601,97.84371282,87,87,0,0,0,0.04368316,0,80.383822,1683.8,0.025
39:15.7,71.50035528,1706.373556,1321.941157,6.782397,139.800144,119.396601,97.90521282,87,87,0,0,0,0.04368316,0,80.308826,1682.4,0.025
42:15.7,71.55035556,1705.337028,1322.920881,6.762842,139.875144,119.471601,97.96671282,87,87,0,0,0,0.04368316,0,80.233862,1681.8,0.025
45:15.7,71.60035528,1704.671144,1323.540324,6.721262,139.950144,119.546601,98.02821282,87,87,0,0,0,0.04368316,0,80.158802,1681.8,0.025
48:15.7,71.65035556,1704.763545,1324.967414,6.726281,140.025144,119.621601,98.08971282,87,87,0,0,0,0.04368316,0,80.083774,1682.2,0.025
51:15.7,71.70035611,1705.403968,1326.940973,6.746137,140.100144,119.696601,98.15121282,87,87,0,0,0,0.04368316,0,80.008873,1683.2,0.025
54:15.7,71.75035611,1706.144498,1328.139592,6.775907,140.175144,119.771601,98.21271282,87,87,0,0,0,0.04368316,0,79.933655,1684.2,0.025
57:15.7,71.80035667,1707.558972,1322.097146,7.118709,140.250144,119.846601,98.27421282,87,87,0,0,0,0.04368316,0,79.85869,1683.6,0.025
00:15.7,71.85035694,1703.433944,1268.656882,7.236886,140.325144,119.921601,98.33571282,87,87,0,0,0,0.04368316,0,79.783757,1672,0.025
03:15.7,71.90035694,1689.94585,1233.43173,6.781387,140.400144,119.996601,98.39721282,87,87,0,0,0,0.04368316,0,79.708888,1657,0.025
06:15.7,71.95035722,1675.816527,1249.134588,6.792074,140.475144,120.071601,98.45871282,87,87,0,0,0,0.04368316,0,79.633797,1647,0.025
09:15.7,72.0003575,1668.819474,1281.051665,6.759556,140.550144,120.146601,98.52021282,87,87,0,0,0,0.04368316,0,79.558737,1645.6,0.025
12:15.7,72.05035778,1669.694513,1310.999303,6.790216,140.625144,120.221601,98.58171282,87,87,0,0,0,0.04368316,0,79.483836,1649.8,0.025
15:15.7,72.10035806,1674.883282,1334.226896,6.772811,140.700144,120.296601,98.64321282,87,87,0,0,0,0.04368316,0,79.408808,1656.8,0.025
18:15.7,72.15035861,1682.556732,1352.138379,6.780315,140.775144,120.371601,98.70471282,87.494444,87.494444,0,0,0,0.04368316,0,79.333875,1666.4,0.025
21:15.7,72.20035889,1692.545271,1360.280132,6.782203,140.850144,120.446601,98.76621282,88,88,0,0,0,0.04368316,0,79.258815,1676,0.025
24:15.7,72.25035861,1701.490085,1355.058282,6.794179,140.925144,120.521601,98.82771282,88,88,0,0,0,0.04368316,0,79.183661,1683.2,0.025
27:15.7,72.30035889,1707.648718,1345.650403,6.775984,141.000144,120.596601,98.88921282,88,88,0,0,0,0.04368316,0,79.108823,1687,0.026446
30:15.7,72.35035944,1710.022009,1332.246477,6.811978,141.079482,120.675939,98.95426998,88,88,0,0,0,0.04368316,0,79.033795,1686.6,0.025
33:15.7,72.40035944,1708.288566,1314.159164,6.801752,141.154482,120.750939,99.01576998,88,88,0,0,0,0.04368316,0,78.95883,1682.6,0.025
36:15.7,72.45036,1704.08337,1301.051317,6.805092,141.229482,120.825939,99.07726998,88,88,0,0,0,0.04368316,0,78.883802,1678.4,0.025
39:15.7,72.50036,1699.711993,1295.450274,6.796283,141.304482,120.900939,99.13876998,88,88,0,0,0,0.04368316,0,78.808679,1673.6,0.025
42:15.7,72.55036028,1695.046841,1293.11316,6.768226,141.379482,120.975939,99.20026998,88,88,0,0,0,0.04368316,0,78.733778,1669.4,0.025
45:15.7,72.60036028,1691.017809,1290.734386,6.770412,141.454482,121.050939,99.26176998,88,88,0,0,0,0.04368316,0,78.65875,1665,0.025
48:15.7,72.65036111,1686.792573,1289.480701,6.769253,141.529482,121.125939,99.32326998,88,88,0,0,0,0.04368316,0,78.583817,1661.8,0.025
51:15.7,72.70036083,1682.837352,1288.115729,6.788702,141.604482,121.200939,99.38476998,88,88,0,0,0,0.04368316,0,78.508821,1656.8,0.025
54:15.7,72.75036139,1678.269303,1287.499235,6.773037,141.679482,121.275939,99.44626998,88,88,0,0,0,0.04368316,0,78.433603,1653.8,0.025
57:15.7,72.80036139,1676.14355,1294.210434,5.656897,141.754482,121.350939,99.50776998,88,88,0,0,0,0.04368316,0,78.358892,1654,0.025
00:15.7,72.85036167,1678.766452,1320.320953,5.542202,141.829482,121.425939,99.56926998,88,88,0,0,0,0.04368316,0,78.283801,1661.2,0.025
03:15.7,72.90036194,1687.70557,1347.240956,5.618188,141.904482,121.500939,99.63076998,88.083333,88.083333,0,0,0,0.04368316,0,78.208551,1672.4,0.025
06:15.7,72.9503625,1698.584087,1352.479616,5.580972,141.979482,121.575939,99.69226998,88.605556,88.605556,0,0,0,0.04368316,0,78.13384,1682.2,0.025
09:15.7,73.0003625,1708.302901,1358.329753,5.597578,142.054482,121.650939,99.75376998,89,89,0,0,0,0.04368316,0,78.05878,1692.2,0.025
12:15.7,73.05036306,1718.640146,1366.746514,5.619198,142.129482,121.725939,99.81526998,89,89,0,0,0,0.04368316,0,77.983848,1702.8,0.025
15:15.7,73.10036306,1729.303544,1363.942117,5.604372,142.204482,121.800939,99.87676998,89,89,0,0,0,0.04368316,0,77.908788,1712.8,0.025
18:15.7,73.15036333,1737.939077,1349.021517,5.650502,142.279482,121.875939,99.93826998,89,89,0,0,0,0.04368316,0,77.833823,1718.4,0.025
21:15.7,73.20036333,1742.715802,1335.404377,5.728374,142.354482,121.950939,99.99976998,89,89,0,0,0,0.04368316,0,77.758859,1722.2,0.025
24:15.7,73.25036361,1745.959179,1329.962412,5.674951,142.429482,122.025939,100.06127,89,89,0,0,0,0.04368316,0,77.683863,1724.6,0.025
27:15.7,73.30036361,1748.411089,1328.444491,5.639747,142.504482,122.100939,100.12277,89,89,0,0,0,0.04368316,0,77.608771,1726.8,0.025
30:15.7,73.35036472,1750.737999,1333.446939,5.658133,142.579482,122.175939,100.18427,89,89,0,0,0,0.04368316,0,77.533743,1730.4,0.025
33:15.7,73.40036444,1754.522697,1344.934374,5.70593,142.654482,122.250939,100.24577,89,89,0,0,0,0.04368316,0,77.458842,1735,0.025
36:15.7,73.45036472,1760.288943,1354.75839,5.718786,142.729482,122.325939,100.30727,89,89,0,0,0,0.04368316,0,77.383782,1741.8,0.025
39:15.7,73.50036528,1766.9573,1366.811447,5.727309,142.804482,122.400939,100.36877,89,89,0,0,0,0.04368316,0,77.308691,1748.2,0.025
42:15.7,73.55036528,1773.704113,1378.752793,5.63966,142.879482,122.475939,100.43027,89,89,0,0,0,0.04368316,0,77.233536,1756,0.025
45:15.7,73.60036528,1781.722322,1393.189316,5.649898,142.954482,122.550939,100.49177,89,89,0,0,0,0.04368316,0,77.15873,1764.8,0.025
48:15.7,73.65036583,1790.943989,1404.324152,5.721105,143.029482,122.625939,100.55327,89,89,0,0,0,0.04368316,0,77.083766,1774.4,0.025
51:15.7,73.70036583,1800.738355,1411.825092,5.710595,143.104482,122.700939,100.61477,89,89,0,0,0,0.04368316,0,77.008833,1784.2,0.025
54:15.7,73.75036667,1810.61563,1422.511922,5.656834,143.179482,122.775939,100.67627,89,89,0,0,0,0.04368316,0,76.933868,1794.6,0.025
57:15.7,73.80036639,1821.182199,1434.567752,5.613338,143.254482,122.850939,100.73777,89,89,0,0,0,0.04368316,0,76.858841,1805.4,0.025
00:15.7,73.85036667,1831.954951,1440.591253,5.652615,143.329482,122.925939,100.79927,89,89,0,0,0,0.04368316,0,76.783876,1816.4,0.025
03:15.8,73.90036722,1842.638499,1436.276428,5.652975,143.404482,123.000939,100.86077,89,89,0,0,0,0.04368316,0,76.708785,1825.4,0.026256
06:15.8,73.9503675,1850.736881,1432.600148,5.685106,143.48325,123.079707,100.9253597,89.277778,89.277778,0,0,0,0.04368316,0,76.633693,1831.6,0.025
09:15.8,74.00036778,1856.353703,1430.096873,5.626216,143.55825,123.154707,100.9868597,90,90,0,0,0,0.04368316,0,76.558856,1836.4,0.025
12:15.8,74.05036806,1860.941445,1434.175403,5.627581,143.63325,123.229707,101.0483597,90,90,0,0,0,0.04368316,0,76.483891,1841.4,0.025
15:15.8,74.10036833,1866.298748,1447.214396,5.657618,143.70825,123.304707,101.1098597,90,90,0,0,0,0.04368316,0,76.408673,1847.6,0.025
18:15.8,74.15036861,1873.042216,1458.450278,5.68445,143.78325,123.379707,101.1713597,90,90,0,0,0,0.04368316,0,76.333803,1854.8,0.025
21:15.8,74.20036861,1880.374035,1468.941793,5.594527,143.85825,123.454707,101.2328597,90,90,0,0,0,0.04368316,0,76.25868,1862.6,0.025
24:15.8,74.25036861,1888.618856,1480.822682,5.644421,143.93325,123.529707,101.2943597,90,90,0,0,0,0.04368316,0,76.183716,1871.2,0.025
27:15.8,74.30036917,1896.301756,1486.972287,5.724602,144.00825,123.604707,101.3558597,90,90,0,0,0,0.04368316,0,76.108846,1877,0.025
30:15.8,74.35036917,1902.27499,1492.833936,5.681391,144.08325,123.679707,101.4173597,90,90,0,0,0,0.04368316,0,76.03366,1883.8,0.025
33:15.8,74.40036972,1910.010693,1497.113662,5.664923,144.15825,123.754707,101.4788597,90,90,0,0,0,0.04368316,0,75.958886,1892.2,0.025
36:15.8,74.45036972,1918.157109,1497.100356,5.700459,144.23325,123.829707,101.5403597,90,90,0,0,0,0.04368316,0,75.883858,1899.6,0.025
39:15.8,74.50037,1925.173981,1500.578605,5.675791,144.30825,123.904707,101.6018597,90,90,0,0,0,0.04368316,0,75.808608,1906.6,0.025
42:15.8,74.55037056,1932.086439,1509.485862,5.63715,144.38325,123.979707,101.6633597,90,90,0,0,0,0.04368316,0,75.733802,1913.4,0.025
45:15.8,74.60037056,1939.017174,1511.043799,5.657676,144.45825,124.054707,101.7248597,90,90,0,0,0,0.04368316,0,75.658869,1919.6,0.025
48:15.8,74.65037083,1943.911387,1489.339791,5.6475,144.53325,124.129707,101.7863597,90,90,0,0,0,0.04368316,0,75.583873,1921.4,0.025
51:15.8,74.70037111,1943.376483,1459.825092,5.638728,144.60825,124.204707,101.8478597,90,90,0,0,0,0.04368316,0,75.508813,1917,0.025
54:15.8,74.75037111,1937.905489,1447.896753,5.661237,144.68325,124.279707,101.9093597,90,90,0,0,0,0.04368316,0,75.433722,1910.8,0.025
57:15.8,74.80037167,1932.274821,1440.136171,6.195677,144.75825,124.354707,101.9708597,90.177778,90.177778,0,0,0,0.04368316,0,75.358821,1904,0.025
00:15.8,74.85037167,1922.283281,1385.157024,6.21489,144.83325,124.429707,102.0323597,91,91,0,0,0,0.04368316,0,75.283666,1887,0.025
03:15.8,74.90037222,1903.94382,1368.902282,5.419161,144.90825,124.504707,102.0938597,91,91,0,0,0,0.04368316,0,75.208828,1871,0.025
06:15.8,74.9503725,1891.789871,1412.987382,5.455145,144.98325,124.579707,102.1553597,91,91,0,0,0,0.04368316,0,75.1338,1866,0.025
09:15.8,75.0003725,1890.070499,1442.563542,5.517312,145.05825,124.654707,102.2168597,91,91,0,0,0,0.04368316,0,75.058741,1869.6,0.025
12:15.8,75.05037278,1894.933526,1459.913913,5.581752,145.13325,124.729707,102.2783597,91,91,0,0,0,0.04368316,0,74.983713,1876.4,0.025
15:15.8,75.10037306,1902.029736,1476.075939,5.545873,145.20825,124.804707,102.3398597,91,91,0,0,0,0.04368316,0,74.908685,1884.6,0.025
18:15.8,75.15037333,1911.038285,1489.829549,5.63587,145.28325,124.879707,102.4013597,91,91,0,0,0,0.04368316,0,74.833752,1894.6,0.025
21:15.8,75.20037389,1920.791742,1495.54972,5.638796,145.35825,124.954707,102.4628597,91,91,0,0,0,0.04368316,0,74.758724,1903.6,0.025
24:15.8,75.25037361,1929.080804,1491.226871,5.580962,145.43325,125.029707,102.5243597,91,91,0,0,0,0.04368316,0,74.683728,1910.2,0.027207
27:15.8,75.30037417,1935.122844,1493.627871,5.634367,145.514871,125.111328,102.591289,91,91,0,0,0,0.04368316,0,74.608573,1915.4,0.025
30:15.8,75.35037444,1940.144137,1486.108917,5.691408,145.589871,125.186328,102.652789,91,91,0,0,0,0.04368316,0,74.533735,1919,0.025
33:15.8,75.40037444,1942.428444,1470.938109,5.656086,145.664871,125.261328,102.714289,91,91,0,0,0,0.04368316,0,74.458771,1919,0.025
36:15.8,75.45037472,1942.573866,1474.651424,5.548801,145.739871,125.336328,102.775789,91,91,0,0,0,0.04368316,0,74.383616,1920.4,0.025
39:15.8,75.500375,1944.708404,1488.820008,5.608257,145.814871,125.411328,102.837289,91,91,0,0,0,0.04368316,0,74.308715,1923.6,0.025
42:15.8,75.55037528,1948.679503,1502.181658,5.633842,145.889871,125.486328,102.898789,91,91,0,0,0,0.04368316,0,74.233655,1929,0.025
45:15.8,75.60037583,1954.066922,1511.589952,5.666945,145.964871,125.561328,102.960289,91,91,0,0,0,0.04368316,0,74.158691,1934.6,0.025
48:15.8,75.65037556,1960.131891,1519.540293,5.630541,146.039871,125.636328,103.021789,91.177778,91.177778,0,0,0,0.04368316,0,74.083853,1941,0.025
51:15.8,75.70037611,1966.386803,1519.472511,5.666021,146.114871,125.711328,103.083289,92,92,0,0,0,0.04368316,0,74.008793,1947.2,0.025
54:15.8,75.75037639,1971.864487,1512.542309,5.698153,146.189871,125.786328,103.144789,92,92,0,0,0,0.04368316,0,73.933765,1951,0.025
57:15.8,75.80037639,1974.975584,1499.634387,5.620942,146.264871,125.861328,103.206289,92,92,0,0,0,0.04368316,0,73.858801,1952.4,0.025
00:15.8,75.85037667,1975.305813,1483.078931,5.659136,146.339871,125.936328,103.267789,92,92,0,0,0,0.04368316,0,73.783773,1950.4,0.025
03:15.8,75.90037722,1972.97627,1472.122584,5.706154,146.414871,126.011328,103.329289,92,92,0,0,0,0.04368316,0,73.708681,1948.4,0.025
06:15.8,75.9503775,1971.155414,1474.549514,5.688512,146.489871,126.086328,103.390789,92,92,0,0,0,0.04368316,0,73.633749,1947.6,0.025
09:15.8,76.00037778,1969.998415,1474.836083,5.691054,146.564871,126.161328,103.452289,92,92,0,0,0,0.04368316,0,73.558816,1946,0.025
12:15.8,76.05037778,1969.431946,1480.101936,5.648326,146.639871,126.236328,103.513789,92,92,0,0,0,0.04368316,0,73.483851,1946.8,0.025
15:15.8,76.10037806,1971.326253,1491.375534,5.62934,146.714871,126.311328,103.575289,92,92,0,0,0,0.04368316,0,73.408665,1951,0.025
18:15.8,76.15037861,1975.690492,1503.554662,5.623898,146.789871,126.386328,103.636789,92,92,0,0,0,0.04368316,0,73.333859,1955.6,0.025
