07/05/2022 16:13:10.9201

Time Stamp,Inlet Pressure (psia),Outlet Pressure (psia),Slim Tube 1 (C),Slim Tube 2 (C),Slim Tube 3 (C),Slim Tube 4 (C),Slim Tube 5 (C),Room Temp. (C), Box Temp (C),Excitation Voltage (VDC),Inlet Pressure (VDC),Outlet Pressure (VDC)Top Confining Temp (VDC)
07/05/2022 20:16:11.0832,318.152708,236.126196,-9999.000000,5.982280,5.495251,0.000000,0.000000,0.000000,0.000000,1.269757,1.099565,87.100000
07/05/2022 20:19:11.0838,318.149012,236.133131,-9999.000000,5.915082,5.505358,0.000000,0.000000,0.000000,0.000000,1.269754,1.099568,88.550000
07/05/2022 20:22:11.0865,318.166860,236.150133,-9999.000000,5.923420,5.493255,0.000000,0.000000,0.000000,0.000000,1.269769,1.099575,90.122222
07/05/2022 20:25:11.0861,318.132254,236.189452,-9999.000000,5.921387,5.487777,0.000000,0.000000,0.000000,0.000000,1.269741,1.099590,91.577778
07/05/2022 20:28:11.0878,318.035436,235.933821,-9999.000000,5.907039,5.510593,0.000000,0.000000,0.000000,0.000000,1.269664,1.099488,93.144444
07/05/2022 20:31:11.0874,317.891242,235.867866,-9999.000000,5.888071,5.542646,0.000000,0.000000,0.000000,0.000000,1.269548,1.099462,94.600000
07/05/2022 20:34:11.0881,317.960567,235.881878,-9999.000000,6.009570,5.503839,0.000000,0.000000,0.000000,0.000000,1.269604,1.099468,96.155556
07/05/2022 20:37:11.0898,318.039318,235.880624,-9999.000000,5.923888,5.468947,0.000000,0.000000,0.000000,0.000000,1.269667,1.099467,97.627778
07/05/2022 20:40:11.0895,318.026338,236.056396,-9999.000000,5.928435,5.486759,0.000000,0.000000,0.000000,0.000000,1.269656,1.099537,99.227778
07/05/2022 20:43:11.0911,318.114667,236.132608,-9999.000000,5.980626,5.490816,0.000000,0.000000,0.000000,0.000000,1.269727,1.099568,100.616667
07/05/2022 20:46:11.0937,318.104897,236.146454,-9999.000000,5.915951,5.520791,0.000000,0.000000,0.000000,0.000000,1.269719,1.099573,102.283333
07/05/2022 20:49:11.0924,318.185173,236.243895,-9999.000000,5.975490,5.492975,0.000000,0.000000,0.000000,0.000000,1.269783,1.099612,103.627778
07/05/2022 20:52:11.0941,318.213946,236.245083,-9999.000000,5.992104,5.517852,0.000000,0.000000,0.000000,0.000000,1.269806,1.099612,105.300000
07/05/2022 20:55:11.1005,318.219485,236.161204,-9999.000000,5.972804,6.039807,0.000000,0.000000,0.000000,0.000000,1.269811,1.099579,106.672222
07/05/2022 20:58:11.1000,318.214990,236.224477,-9999.000000,6.515062,6.091446,0.000000,0.000000,0.000000,0.000000,1.269807,1.099604,108.316667
07/05/2022 21:01:11.1046,318.108179,236.241104,-9999.000000,6.677972,5.184929,0.000000,0.000000,0.000000,0.000000,1.269722,1.099611,109.688889
07/05/2022 21:04:11.1044,318.193703,236.312417,-9999.000000,6.375984,5.337566,0.000000,0.000000,0.000000,0.000000,1.269790,1.099639,111.333333
07/05/2022 21:07:11.1054,318.167573,236.281619,-9999.000000,6.239222,5.357681,0.000000,0.000000,0.000000,0.000000,1.269769,1.099627,112.694444
07/05/2022 21:10:11.1061,318.193778,236.261536,-9999.000000,6.150655,5.424255,0.000000,0.000000,0.000000,0.000000,1.269790,1.099619,114.366667
07/05/2022 21:13:11.0996,318.179998,236.286952,-9999.000000,6.082845,5.438710,0.000000,0.000000,0.000000,0.000000,1.269779,1.099629,115.716667
07/05/2022 21:16:11.1063,318.234226,236.302392,-9999.000000,5.992609,5.451219,0.000000,0.000000,0.000000,0.000000,1.269822,1.099635,117.372222
07/05/2022 21:19:11.1082,318.237064,236.353588,-9999.000000,5.994324,5.501388,0.000000,0.000000,0.000000,0.000000,1.269825,1.099656,118.733333
07/05/2022 21:22:11.1086,318.244712,236.403571,-9999.000000,5.996675,5.473790,0.000000,0.000000,0.000000,0.000000,1.269831,1.099676,120.388889
07/05/2022 21:25:11.1061,318.215491,236.433563,-9999.000000,5.937542,5.457130,0.000000,0.000000,0.000000,0.000000,1.269807,1.099688,121.772222
07/05/2022 21:28:11.1096,318.068799,236.173995,-9999.000000,5.954326,5.432463,0.000000,0.000000,0.000000,0.000000,1.269690,1.099584,123.411111
07/05/2022 21:31:11.1101,317.732506,235.883481,-9999.000000,5.901424,5.470841,0.000000,0.000000,0.000000,0.000000,1.269421,1.099468,124.850000
07/05/2022 21:34:11.1113,317.727796,235.960615,-9999.000000,5.943772,5.497886,0.000000,0.000000,0.000000,0.000000,1.269418,1.099499,126.438889
07/05/2022 21:37:11.1122,317.915375,236.140307,-9999.000000,5.903694,5.413559,0.000000,0.000000,0.000000,0.000000,1.269568,1.099571,127.911111
07/05/2022 21:40:11.1163,318.068327,236.312591,-9999.000000,5.929361,5.448083,0.000000,0.000000,0.000000,0.000000,1.269690,1.099639,129.466667
07/05/2022 21:43:11.1170,318.057228,236.335398,-9999.000000,5.918247,5.452491,0.000000,0.000000,0.000000,0.000000,1.269681,1.099648,130.933333
07/05/2022 21:46:11.1173,318.086192,236.368372,-9999.000000,5.922906,5.500437,0.000000,0.000000,0.000000,0.000000,1.269704,1.099662,132.494444
07/05/2022 21:49:11.1154,318.106865,236.455373,-9999.000000,5.900996,5.455855,0.000000,0.000000,0.000000,0.000000,1.269721,1.099696,133.983333
07/05/2022 21:52:11.1186,318.092705,236.375938,-9999.000000,5.932496,5.509196,0.000000,0.000000,0.000000,0.000000,1.269709,1.099665,135.500000
07/05/2022 21:55:11.1124,318.026793,236.438779,-9999.000000,6.056138,6.165068,0.000000,0.000000,0.000000,0.000000,1.269657,1.099690,137.005556
07/05/2022 21:58:11.1131,318.130017,236.771917,-9999.000000,6.146076,6.446939,0.000000,0.000000,0.000000,0.000000,1.269739,1.099823,138.522222
07/05/2022 22:01:11.1137,318.167627,237.002897,-9999.000000,6.366846,6.456909,0.000000,0.000000,0.000000,0.000000,1.269769,1.099915,140.050000
07/05/2022 22:04:11.1154,318.151361,237.230048,-9999.000000,6.580652,6.501250,0.000000,0.000000,0.000000,0.000000,1.269756,1.100005,141.555556
07/05/2022 22:07:11.1151,318.157970,237.390986,-9999.000000,6.754617,6.514148,0.000000,0.000000,0.000000,0.000000,1.269762,1.100069,143.111111
07/05/2022 22:10:11.1177,318.127489,237.569715,-9999.000000,6.900955,6.548072,0.000000,0.000000,0.000000,0.000000,1.269737,1.100141,144.544444
07/05/2022 22:13:11.1184,318.150450,237.665894,-9999.000000,7.049159,6.563398,0.000000,0.000000,0.000000,0.000000,1.269755,1.100179,146.111111
07/05/2022 22:16:11.1181,318.139761,237.750304,-9999.000000,7.231715,6.586184,0.000000,0.000000,0.000000,0.000000,1.269747,1.100213,147.572222
07/05/2022 22:19:11.1197,318.081692,237.640047,-9999.000000,7.274718,6.607633,0.000000,0.000000,0.000000,0.000000,1.269701,1.100169,149.127778
07/05/2022 22:22:11.1204,318.016200,237.608427,-9999.000000,7.397868,6.634399,0.000000,0.000000,0.000000,0.000000,1.269648,1.100156,150.572222
07/05/2022 22:25:11.1211,318.001003,237.652414,-9999.000000,7.508306,6.642742,0.000000,0.000000,0.000000,0.000000,1.269636,1.100174,152.172222
07/05/2022 22:28:11.1217,318.097009,237.719839,-9999.000000,7.563244,6.623201,0.000000,0.000000,0.000000,0.000000,1.269713,1.100200,153.577778
07/05/2022 22:31:11.1244,318.093036,237.724199,-9999.000000,7.662655,6.667363,0.000000,0.000000,0.000000,0.000000,1.269710,1.100202,155.183333
07/05/2022 22:34:11.1230,318.128604,237.742123,-9999.000000,7.703847,6.633097,0.000000,0.000000,0.000000,0.000000,1.269738,1.100209,156.583333
07/05/2022 22:37:11.1247,318.115052,237.732057,-9999.000000,7.775622,6.667652,0.000000,0.000000,0.000000,0.000000,1.269727,1.100205,158.155556
07/05/2022 22:40:11.1263,318.131632,237.662057,-9999.000000,7.827627,6.649813,0.000000,0.000000,0.000000,0.000000,1.269740,1.100177,159.600000
07/05/2022 22:43:11.1270,318.158434,237.732563,-9999.000000,7.852650,6.683369,0.000000,0.000000,0.000000,0.000000,1.269762,1.100206,161.194444
07/05/2022 22:46:11.1277,318.035473,237.599299,-9999.000000,7.917187,6.701697,0.000000,0.000000,0.000000,0.000000,1.269664,1.100152,162.594444
07/05/2022 22:49:11.1274,317.930596,237.458693,-9999.000000,7.940047,6.711342,0.000000,0.000000,0.000000,0.000000,1.269580,1.100096,164.216667
07/05/2022 22:52:11.1290,317.935212,237.512921,-9999.000000,7.992018,6.690663,0.000000,0.000000,0.000000,0.000000,1.269583,1.100118,165.611111
07/05/2022 22:55:11.1350,318.024461,237.533544,-9999.000000,7.917216,7.041408,0.000000,0.000000,0.000000,0.000000,1.269655,1.100126,167.227778
07/05/2022 22:58:11.1354,317.889941,237.346642,-9999.000000,8.665300,7.354361,0.000000,0.000000,0.000000,0.000000,1.269547,1.100052,168.650000
07/05/2022 23:01:11.1368,317.708601,237.255538,-9999.000000,9.094994,6.775657,0.000000,0.000000,0.000000,0.000000,1.269402,1.100015,170.277778
07/05/2022 23:04:11.1321,317.831968,237.320205,-9999.000000,8.873766,6.772725,0.000000,0.000000,0.000000,0.000000,1.269501,1.100041,171.644444
07/05/2022 23:07:11.1390,317.878390,237.389233,-9999.000000,8.692050,6.739344,0.000000,0.000000,0.000000,0.000000,1.269538,1.100069,173.227778
07/05/2022 23:10:11.1398,317.960480,237.559615,-9999.000000,8.534339,6.752663,0.000000,0.000000,0.000000,0.000000,1.269604,1.100137,174.611111
07/05/2022 23:13:11.1433,317.955902,237.618967,-9999.000000,8.422702,6.741877,0.000000,0.000000,0.000000,0.000000,1.269600,1.100160,176.244444
07/05/2022 23:16:11.1415,317.949281,237.673942,-9999.000000,8.396199,6.744909,0.000000,0.000000,0.000000,0.000000,1.269595,1.100182,177.622222
07/05/2022 23:19:11.1421,318.010490,237.787156,-9999.000000,8.309285,6.732967,0.000000,0.000000,0.000000,0.000000,1.269644,1.100227,179.244444
07/05/2022 23:22:11.1437,317.979998,237.785138,-9999.000000,8.288157,6.760870,0.000000,0.000000,0.000000,0.000000,1.269619,1.100226,180.638889
07/05/2022 23:25:11.1456,317.998878,237.820254,-9999.000000,8.262447,6.733888,0.000000,0.000000,0.000000,0.000000,1.269634,1.100240,182.300000
07/05/2022 23:28:11.1470,317.990720,237.837754,-9999.000000,8.190711,6.727453,0.000000,0.000000,0.000000,0.000000,1.269628,1.100247,183.638889
07/05/2022 23:31:11.1459,317.980234,237.825304,-9999.000000,8.187011,6.737938,0.000000,0.000000,0.000000,0.000000,1.269619,1.100243,185.305556
07/05/2022 23:34:11.1408,317.938709,237.824257,-9999.000000,8.160985,6.736961,0.000000,0.000000,0.000000,0.000000,1.269586,1.100242,186.655556
07/05/2022 23:37:11.1479,317.925215,237.881251,-9999.000000,8.201192,6.722262,0.000000,0.000000,0.000000,0.000000,1.269575,1.100265,188.333333
07/05/2022 23:40:11.1486,317.925260,237.860154,-9999.000000,8.186016,6.739135,0.000000,0.000000,0.000000,0.000000,1.269576,1.100256,189.672222
07/05/2022 23:43:11.1518,317.921896,237.917455,-9999.000000,8.153055,6.766192,0.000000,0.000000,0.000000,0.000000,1.269573,1.100279,191.344444
07/05/2022 23:46:11.1520,317.937366,237.903086,-9999.000000,8.130330,6.786094,0.000000,0.000000,0.000000,0.000000,1.269585,1.100274,192.722222
07/05/2022 23:49:11.1476,317.914865,237.915619,-9999.000000,8.146955,6.771895,0.000000,0.000000,0.000000,0.000000,1.269567,1.100279,194.355556
07/05/2022 23:52:11.1458,317.950384,237.961525,-9999.000000,8.123363,6.794270,0.000000,0.000000,0.000000,0.000000,1.269596,1.100297,195.722222
07/05/2022 23:55:11.1485,317.929014,237.876840,-9999.000000,8.219901,7.244244,0.000000,0.000000,0.000000,0.000000,1.269579,1.100263,197.377778
07/05/2022 23:58:11.1482,317.820964,237.824174,-9999.000000,9.129232,7.145715,0.000000,0.000000,0.000000,0.000000,1.269492,1.100242,198.794444
07/06/2022 00:01:11.1488,317.842081,237.787746,-9999.000000,9.157247,6.878044,0.000000,0.000000,0.000000,0.000000,1.269509,1.100228,200.416667
07/06/2022 00:04:11.1514,317.922741,237.776168,-9999.000000,8.934897,6.827065,0.000000,0.000000,0.000000,0.000000,1.269573,1.100223,201.772222
07/06/2022 00:07:11.1511,317.954854,237.816184,-9999.000000,8.761602,6.819066,0.000000,0.000000,0.000000,0.000000,1.269599,1.100239,203.394444
07/06/2022 00:10:11.1528,317.928720,237.825487,-9999.000000,8.661172,6.810452,0.000000,0.000000,0.000000,0.000000,1.269578,1.100243,204.844444
07/06/2022 00:13:11.1524,317.940337,237.949432,-9999.000000,8.556839,6.787919,0.000000,0.000000,0.000000,0.000000,1.269588,1.100292,206.405556
07/06/2022 00:16:11.1551,317.897415,237.943427,-9999.000000,8.469008,6.776123,0.000000,0.000000,0.000000,0.000000,1.269553,1.100290,207.816667
07/06/2022 00:19:11.1558,317.884787,237.952878,-9999.000000,8.417030,6.810137,0.000000,0.000000,0.000000,0.000000,1.269543,1.100293,209.433333
07/06/2022 00:22:11.1554,317.899134,237.986699,-9999.000000,8.364708,6.809260,0.000000,0.000000,0.000000,0.000000,1.269555,1.100307,210.872222
07/06/2022 00:25:11.1571,317.848109,237.973510,-9999.000000,8.376001,6.761307,0.000000,0.000000,0.000000,0.000000,1.269514,1.100302,212.438889
07/06/2022 00:28:11.1567,317.910122,238.001416,-9999.000000,8.326834,6.753135,0.000000,0.000000,0.000000,0.000000,1.269563,1.100313,213.866667
07/06/2022 00:31:11.1574,317.866782,237.967197,-9999.000000,8.311008,6.790238,0.000000,0.000000,0.000000,0.000000,1.269529,1.100299,215.433333
07/06/2022 00:34:11.1591,317.889937,237.995852,-9999.000000,8.296751,6.813970,0.000000,0.000000,0.000000,0.000000,1.269547,1.100311,216.944444
07/06/2022 00:37:11.1607,317.866765,237.934124,-9999.000000,8.310696,6.814193,0.000000,0.000000,0.000000,0.000000,1.269529,1.100286,218.461111
07/06/2022 00:40:11.1604,317.815155,238.007280,-9999.000000,8.307434,6.812097,0.000000,0.000000,0.000000,0.000000,1.269488,1.100315,219.950000
07/06/2022 00:43:11.1620,317.837652,238.003202,-9999.000000,8.266641,6.807409,0.000000,0.000000,0.000000,0.000000,1.269505,1.100313,221.483333
